id,Token,Review,Answer,Predicted
1618_10.txt,"OK, I am a sucker. I loved it. I had no expectations and had them all fulfilled. It was a terrible movie. I loved it. I have managed to wear out a DVD from over use. No one can understand my obsession. I can't either, to tell the truth. For those who have seen the movie this will come as no surprise, but I asked the clerk at the video store if I could buy a copy and I could because there were two in stock and only one had been check out and over half of the time it had been to me.<br /><br />Now, the movie is terrible. The special effects are terrible. The acting is terrible, but I loved it. The actors are silly, the plot silly, the goofs numerous--like being able to see through the monsters, The ""arachnids"" looked like they were made out of plastic garbage bags (maybe they were), There was light underground, TNT wasn't deafening, etc...<br /><br />You must really love B-Movies to get any enjoyment out of this...alcohol helps enormously for others.","OK, I am a sucker. I loved it. I had no expectations and had them all fulfilled. It was a terrible movie. I loved it. I have managed to wear out a DVD from over use. No one can understand my obsession. I can't either, to tell the truth. For those who have seen the movie this will come as no surprise, but I asked the clerk at the video store if I could buy a copy and I could because there were two in stock and only one had been check out and over half of the time it had been to me.<br /><br />Now, the movie is terrible. The special effects are terrible. The acting is terrible, but I loved it. The actors are silly, the plot silly, the goofs numerous--like being able to see through the monsters, The ""arachnids"" looked like they were made out of plastic garbage bags (maybe they were), There was light underground, TNT wasn't deafening, etc...<br /><br />You must really love B-Movies to get any enjoyment out of this...alcohol helps enormously for others.",1,0
10944_7.txt,Well don't expect anything deep an meaningful. Most of the fight scenes are pretty decent. The two leading ladies are quite endearing but their lack of HK action background shows at times. The ending maybe lacks something but I quite enjoyed it none the less. The cheesy humour isn't probably going to appeal to anyone who hasn't watched a bunch of HK films but if your down with that sort of thing and have a couple of hours to fill with something meaningless you could do a lot worse than this. (OK so you could do better but.......)<br /><br />Certainly on a par with most of the Hollywood blockbuster action drivel.<br /><br />7/10,Well don't expect anything deep an meaningful. Most of the fight scenes are pretty decent. The two leading ladies are quite endearing but their lack of HK action background shows at times. The ending maybe lacks something but I quite enjoyed it none the less. The cheesy humour isn't probably going to appeal to anyone who hasn't watched a bunch of HK films but if your down with that sort of thing and have a couple of hours to fill with something meaningless you could do a lot worse than this. (OK so you could do better but.......)<br /><br />Certainly on a par with most of the Hollywood blockbuster action drivel.<br /><br />7/10,1,0
5744_10.txt,"Right, here we go, you have probably read in previous reviews on this film that it is awful, badly acted, avoid at all costs. Well i suppose in some ways this is true, it is fair to say that you couldn't write a spoiler in this comment as there is no plot to spoil. However, there is a fine line between plain awful and absolutely hilarious and believe me this film is the latter. The acting is so bad, the plot so non existent and the ending so completely baffling it will have you laughing the whole way through. There are scenes in this film that take comedy to a new level. Do not expect an Oscar winner but believe me for the small price you will pay for this disaster, it is worth every penny.","Right, here we go, you have probably read in previous reviews on this film that it is awful, badly acted, avoid at all costs. Well i suppose in some ways this is true, it is fair to say that you couldn't write a spoiler in this comment as there is no plot to spoil. However, there is a fine line between plain awful and absolutely hilarious and believe me this film is the latter. The acting is so bad, the plot so non existent and the ending so completely baffling it will have you laughing the whole way through. There are scenes in this film that take comedy to a new level. Do not expect an Oscar winner but believe me for the small price you will pay for this disaster, it is worth every penny.",1,0
2795_7.txt,"**SPOILERS AHEAD**<br /><br />It is really unfortunate that a movie so well produced turns out to be<br /><br />such a disappointment. I thought this was full of (silly) clichés and<br /><br />that it basically tried to hard. <br /><br />To the (American) guys out there: how many of you spend your<br /><br />time jumping on your girlfriend's bed and making monkey<br /><br />sounds? To the (married) girls: how many of you have suddenly<br /><br />gone from prudes to nymphos overnight--but not with your<br /><br />husband? To the French: would you really ask about someone<br /><br />being ""à la fac"" when you know they don't speak French? Wouldn't<br /><br />you use a more common word like ""université""? <br /><br />I lived in France for a while and I sort of do know and understand<br /><br />Europe (and I love it), but my (German) roommate and I found this<br /><br />pretty insulting overall. It looked like a movie funded by the<br /><br />European Parliament, and it tried too hard basically. It had all<br /><br />sorts of differences that it tried to tie together (not a bad thing in<br /><br />itself) but the result is at best awkward, but in fact ridiculous--too<br /><br />many clashes that wouldn't really happen. Then the end of the<br /><br />movie--the last 10 minutes--ruined all the rest. Why doesn't Xavier<br /><br />talk to the Erasmus students he meets back in Paris? Why does<br /><br />he just walk off? Why does he just run away from his job, is that<br /><br />""freedom""? And in the end, is the new Europe supposed to rest on<br /><br />a bunch of people who smoke up and shag all day? Is this what<br /><br />it's made up of? <br /><br />Besides, the acting was pretty horrible. I can't believe Judith<br /><br />Godrèche's role and acting. Why was she made to look like<br /><br />Emanuelle Béart so much? At first I thought Xavier was OK but<br /><br />with retrospect I think he was pretty bad. <br /><br />And that's all really too bad, because technically (opening credits,<br /><br />scenes when he's asking what papers he needs) it was really<br /><br />good (except for sound editing around the British siblings), and the<br /><br />soundtrack was great too. So the form was good, but the content<br /><br />pretty horrible.","**SPOILERS AHEAD**<br /><br />It is really unfortunate that a movie so well produced turns out to be<br /><br />such a disappointment. I thought this was full of (silly) clichés and<br /><br />that it basically tried to hard. <br /><br />To the (American) guys out there: how many of you spend your<br /><br />time jumping on your girlfriend's bed and making monkey<br /><br />sounds? To the (married) girls: how many of you have suddenly<br /><br />gone from prudes to nymphos overnight--but not with your<br /><br />husband? To the French: would you really ask about someone<br /><br />being ""à la fac"" when you know they don't speak French? Wouldn't<br /><br />you use a more common word like ""université""? <br /><br />I lived in France for a while and I sort of do know and understand<br /><br />Europe (and I love it), but my (German) roommate and I found this<br /><br />pretty insulting overall. It looked like a movie funded by the<br /><br />European Parliament, and it tried too hard basically. It had all<br /><br />sorts of differences that it tried to tie together (not a bad thing in<br /><br />itself) but the result is at best awkward, but in fact ridiculous--too<br /><br />many clashes that wouldn't really happen. Then the end of the<br /><br />movie--the last 10 minutes--ruined all the rest. Why doesn't Xavier<br /><br />talk to the Erasmus students he meets back in Paris? Why does<br /><br />he just walk off? Why does he just run away from his job, is that<br /><br />""freedom""? And in the end, is the new Europe supposed to rest on<br /><br />a bunch of people who smoke up and shag all day? Is this what<br /><br />it's made up of? <br /><br />Besides, the acting was pretty horrible. I can't believe Judith<br /><br />Godrèche's role and acting. Why was she made to look like<br /><br />Emanuelle Béart so much? At first I thought Xavier was OK but<br /><br />with retrospect I think he was pretty bad. <br /><br />And that's all really too bad, because technically (opening credits,<br /><br />scenes when he's asking what papers he needs) it was really<br /><br />good (except for sound editing around the British siblings), and the<br /><br />soundtrack was great too. So the form was good, but the content<br /><br />pretty horrible.",1,0
4341_7.txt,"LOL.<br /><br />The mere fact that I start off my review with 'lol' says it all. I used to watch this movie all the time as a kid; and even then I sensed the silliness of it all. The low budget, horrible acting and lame script was ever apparent back then. I watched it again yesterday and just couldn't stop laughing. It's so bad it's actually good lol. Like another reviewer said, it doesn't take itself seriously. There's no way one could look at this movie and say that the makers did so. The soundtrack is so funny, I laugh every time I hear it. The 'climax' is just a laugh riot. It's an all out war zone in New York, full of explosions and total chaos...so ridiculous you can't help but chuckle at the sight of it. <br /><br />Other hilarious moments: <br /><br />- The scene with Kersey and the cop running side by side like 2 cowboys against the whole Wild West was so cheesy it was funny.<br /><br />-It killed me how the bad guys could be shooting at Kersey and he could even drop down on one knee taking ever-so-careful (and slow) aim and not get hit LMAO. Of course, with him it was one shot-one kill with his elephant handgun LOL.<br /><br />- Another hilarious scene was the end when he finally killed the leader of the gang....with a ROCKET LAUNCHER lol...destroying the whole side of the apartment building with it.<br /><br />- It's apparent that Kersey is all but used to losing loved ones...when his new girlfriend is quickly disposed of after only a few dates. The acting is so bad that you can't blame anyone that could only think that Kersey is mad at the destruction of the car lol....he runs down, looks at the carnage and just walks away.<br /><br />Again, so bad, it's good.<br /><br />*** out of **** stars.","LOL.<br /><br />The mere fact that I start off my review with 'lol' says it all. I used to watch this movie all the time as a kid; and even then I sensed the silliness of it all. The low budget, horrible acting and lame script was ever apparent back then. I watched it again yesterday and just couldn't stop laughing. It's so bad it's actually good lol. Like another reviewer said, it doesn't take itself seriously. There's no way one could look at this movie and say that the makers did so. The soundtrack is so funny, I laugh every time I hear it. The 'climax' is just a laugh riot. It's an all out war zone in New York, full of explosions and total chaos...so ridiculous you can't help but chuckle at the sight of it. <br /><br />Other hilarious moments: <br /><br />- The scene with Kersey and the cop running side by side like 2 cowboys against the whole Wild West was so cheesy it was funny.<br /><br />-It killed me how the bad guys could be shooting at Kersey and he could even drop down on one knee taking ever-so-careful (and slow) aim and not get hit LMAO. Of course, with him it was one shot-one kill with his elephant handgun LOL.<br /><br />- Another hilarious scene was the end when he finally killed the leader of the gang....with a ROCKET LAUNCHER lol...destroying the whole side of the apartment building with it.<br /><br />- It's apparent that Kersey is all but used to losing loved ones...when his new girlfriend is quickly disposed of after only a few dates. The acting is so bad that you can't blame anyone that could only think that Kersey is mad at the destruction of the car lol....he runs down, looks at the carnage and just walks away.<br /><br />Again, so bad, it's good.<br /><br />*** out of **** stars.",1,0
12032_7.txt,"Hollywood has turned the Mafia in to a production line of output ranging from the banal to the excellent and despite some good acting and a reasonable script (much of which is - for a change - true!) this ""home entertainment"" effort has to fall slap bang in the middle.<br /><br />The script is not only obvious (all of the checklist boxes end up being ticked), but spends a lot of time trying to create a pastiche of the best of other people's work. The Godfather being the most obvious, but there are other references too. I won't bother naming them. Nevertheless it is a good taste borrower! The producer seems to set a quota for gunshots and murder (one at least every twenty minutes?) and the ending is weak and ""so what?"" I am told there are various versions of this production so that maybe that is just the version I have seen.<br /><br />Gangsters don't make money they take money. Usually by fear. Some seem more in to the murder and mayhem side of the business than making money. They were the ones that were the first to go (in real life and here). ""You can't make money with a gun in your hand"" says Charlie 'Lucky' Luciano at one stage. One of the smarter gangsters, although all things are relative. He was a skilled white slave trader and a drug dealer before being bundled home to Italy.<br /><br />The old school ""moustached Pete's"" were picked off by the new bloods who wanted the power and the money for themselves and to break free of the straight jacket of Italian/Sicilian power (rarely doing business outside themselves). The young Turk knew they needed to be allied with other groups (most notably ""the Jews"" who knew how to launder money) and this is at least referenced and acknowledged. What isn't made so clear is that most immigrant groups had their own Mafia's - but most of them made their money and went legit. And why not? Who wants to die in jail?<br /><br />Joseph Bonanno was a ruthless man prepared to kill if needs be , but not an unfair or stupid one. His story was tragic in that he could have made money in the over ground world and he showed a special skill in avoiding getting killed. With a little bit of luck attached, naturally.<br /><br />Despite the range of respectable names and three actors in the title role (Bruce Ramsay, Martin Landau and Tony Nardi) there isn't the charisma or the talent to bring us in and feel anything. We are - merely - passive observers in a life we are glad not to have lead. The people shown here were born in to a cruel world but their only mark was to make it crueler.<br /><br />If you can't get enough of the gangster genre that will be better than watching Godfather 1 & 2 for the tenth time and it is even better -- as basic entertainment -- than the horrible misfire that was Godfather 3.","Hollywood has turned the Mafia in to a production line of output ranging from the banal to the excellent and despite some good acting and a reasonable script (much of which is - for a change - true!) this ""home entertainment"" effort has to fall slap bang in the middle.<br /><br />The script is not only obvious (all of the checklist boxes end up being ticked), but spends a lot of time trying to create a pastiche of the best of other people's work. The Godfather being the most obvious, but there are other references too. I won't bother naming them. Nevertheless it is a good taste borrower! The producer seems to set a quota for gunshots and murder (one at least every twenty minutes?) and the ending is weak and ""so what?"" I am told there are various versions of this production so that maybe that is just the version I have seen.<br /><br />Gangsters don't make money they take money. Usually by fear. Some seem more in to the murder and mayhem side of the business than making money. They were the ones that were the first to go (in real life and here). ""You can't make money with a gun in your hand"" says Charlie 'Lucky' Luciano at one stage. One of the smarter gangsters, although all things are relative. He was a skilled white slave trader and a drug dealer before being bundled home to Italy.<br /><br />The old school ""moustached Pete's"" were picked off by the new bloods who wanted the power and the money for themselves and to break free of the straight jacket of Italian/Sicilian power (rarely doing business outside themselves). The young Turk knew they needed to be allied with other groups (most notably ""the Jews"" who knew how to launder money) and this is at least referenced and acknowledged. What isn't made so clear is that most immigrant groups had their own Mafia's - but most of them made their money and went legit. And why not? Who wants to die in jail?<br /><br />Joseph Bonanno was a ruthless man prepared to kill if needs be , but not an unfair or stupid one. His story was tragic in that he could have made money in the over ground world and he showed a special skill in avoiding getting killed. With a little bit of luck attached, naturally.<br /><br />Despite the range of respectable names and three actors in the title role (Bruce Ramsay, Martin Landau and Tony Nardi) there isn't the charisma or the talent to bring us in and feel anything. We are - merely - passive observers in a life we are glad not to have lead. The people shown here were born in to a cruel world but their only mark was to make it crueler.<br /><br />If you can't get enough of the gangster genre that will be better than watching Godfather 1 & 2 for the tenth time and it is even better -- as basic entertainment -- than the horrible misfire that was Godfather 3.",1,0
11478_3.txt,"I saw this movie when it first came to the theaters in 1988 and though I knew it wasn't of award winning caliber...I kinda liked it. It tales the tale of 5 former cub scouts reuniting to take on the one task they never got to finish as kids - which is to climb Mt. Whitehead. Of course now the cub scouts are all grown up and have developed their personalities in a variety of ways, but none too differently than they were as children. Richard Lewis is still neurotic, Richard Belzer is still a playboy, Franklyn Ajaye is still sort of the Dear Abby of the group, and Tim Thomerson is still the surfer dude of the group. Of course the top billed star is Louie Anderson, a ""true believer"" in everything Cub Scout related. He still lives in the same house with his mother, still goes over the Cub Scout manual daily, is brave, reverent and clean, and is the one who reunites the others for one more grand adventure in Scouting. Compounding their task, however, is the Grunski brothers, two bullies drummed out of the Cub Scouts by the above mentioned. By coincidence they run into their old den and decide to harass them a bit, albeit harmlessly. Not so harmlessly is three escaped convicts, who think Pack 7 is from the FBI and are intent on wiping them out. All in all, the movie still has bits of charm. Observe Richard Lewis trying to get comfortable on a folding cot, for example, and you have a really funny bit going for you. Upon further review, the entire film needed more of that type of observational humor. It doesn't hold up well after all these years but still remains a guilty pleasure.","I saw this movie when it first came to the theaters in 1988 and though I knew it wasn't of award winning caliber...I kinda liked it. It tales the tale of 5 former cub scouts reuniting to take on the one task they never got to finish as kids - which is to climb Mt. Whitehead. Of course now the cub scouts are all grown up and have developed their personalities in a variety of ways, but none too differently than they were as children. Richard Lewis is still neurotic, Richard Belzer is still a playboy, Franklyn Ajaye is still sort of the Dear Abby of the group, and Tim Thomerson is still the surfer dude of the group. Of course the top billed star is Louie Anderson, a ""true believer"" in everything Cub Scout related. He still lives in the same house with his mother, still goes over the Cub Scout manual daily, is brave, reverent and clean, and is the one who reunites the others for one more grand adventure in Scouting. Compounding their task, however, is the Grunski brothers, two bullies drummed out of the Cub Scouts by the above mentioned. By coincidence they run into their old den and decide to harass them a bit, albeit harmlessly. Not so harmlessly is three escaped convicts, who think Pack 7 is from the FBI and are intent on wiping them out. All in all, the movie still has bits of charm. Observe Richard Lewis trying to get comfortable on a folding cot, for example, and you have a really funny bit going for you. Upon further review, the entire film needed more of that type of observational humor. It doesn't hold up well after all these years but still remains a guilty pleasure.",0,1
887_2.txt,"In all honesty, I haven't seen this film for many years, but the few times I have tend to make parts of it stick in my memory, as anyone who has seen it will understand. I first saw it as a child at a YMCA Halloween party in the early Sixties, and it scared the hell out of us kids, in a fun way. I remember feeling genuine anxiety about the unknown thing lurking in the maze. I can't risk giving away the ending, except to say that it was surprising, to say the least. I remember vaguely the entire audience of young boys letting out a big scared holler, followed by laughter when the terrible secret was revealed. The ending has been seen by most viewers as one of the greatest unintentionally funny climaxes to a movie in film history, and yet oddly moving, in a way. You have to see it for yourself, which is not easy these days. I don't know if it's available on home video or not, but it would still make a great Halloween feature for both kids and adults.","In all honesty, I haven't seen this film for many years, but the few times I have tend to make parts of it stick in my memory, as anyone who has seen it will understand. I first saw it as a child at a YMCA Halloween party in the early Sixties, and it scared the hell out of us kids, in a fun way. I remember feeling genuine anxiety about the unknown thing lurking in the maze. I can't risk giving away the ending, except to say that it was surprising, to say the least. I remember vaguely the entire audience of young boys letting out a big scared holler, followed by laughter when the terrible secret was revealed. The ending has been seen by most viewers as one of the greatest unintentionally funny climaxes to a movie in film history, and yet oddly moving, in a way. You have to see it for yourself, which is not easy these days. I don't know if it's available on home video or not, but it would still make a great Halloween feature for both kids and adults.",0,1
240_4.txt,"There must be an error. This movie belongs with ""Plan 9"", and a lot others as a quite entertaining, silly diversion. You'll never accept you like it, yet you will watch it whenever it comes out on TV. It's as simple as that.","There must be an error. This movie belongs with ""Plan 9"", and a lot others as a quite entertaining, silly diversion. You'll never accept you like it, yet you will watch it whenever it comes out on TV. It's as simple as that.",0,1
2815_4.txt,"I really liked this quirky movie. The characters are not the bland beautiful people that show up in so many movies and on TV. It has a realistic edge, with a captivating story line. The main title sequence alone makes this movie fun to watch.","I really liked this quirky movie. The characters are not the bland beautiful people that show up in so many movies and on TV. It has a realistic edge, with a captivating story line. The main title sequence alone makes this movie fun to watch.",0,1
5292_3.txt,"I enjoyed the beautiful scenery in this movie the first time I saw it when I was 9 . Dunderklumpen is kind of cute for kiddies in a corny way. It reminded me of HRPUFFINSTUFF on sat mornings, Its Swedish backdrops make it easy on the eyes . Don't expect older kids to be interested as the live action/animation is way behind the times and most older kids will get bored.This is definitely an under 10 age set movie and a nice bit of memories for those of us who were little kids in 1974.","I enjoyed the beautiful scenery in this movie the first time I saw it when I was 9 . Dunderklumpen is kind of cute for kiddies in a corny way. It reminded me of HRPUFFINSTUFF on sat mornings, Its Swedish backdrops make it easy on the eyes . Don't expect older kids to be interested as the live action/animation is way behind the times and most older kids will get bored.This is definitely an under 10 age set movie and a nice bit of memories for those of us who were little kids in 1974.",0,1
3603_3.txt,"Another direct to video movie from Disney, that is essentially perfect for the kids. The problem with Kronk's New Groove I find is that everything that made the first movie a fun great ride is replaced with a more sad and sombre film. In this movie, Kronk learns a great deal of lessons at many others' expenses. It takes away much time that could be spent at creating a more enjoyable film.<br /><br />Kronk's New Groove deals with two stories: Yzma returns for payback and one Ms. Birdwell hopes to defeat Kronk's camp counseling championship. This all leads up to Kronk confronting his father and his disapproval over his son's direction in life.<br /><br />From Lord of the Rings to Michael Jackson's Thriller, Kronk's New Groove recycles every bit of time that it allows to entertain its viewers. If you loved the original, or are looking forward to the upcoming TV series about Kuzco, I recommend Kronk to his loyal fans.","Another direct to video movie from Disney, that is essentially perfect for the kids. The problem with Kronk's New Groove I find is that everything that made the first movie a fun great ride is replaced with a more sad and sombre film. In this movie, Kronk learns a great deal of lessons at many others' expenses. It takes away much time that could be spent at creating a more enjoyable film.<br /><br />Kronk's New Groove deals with two stories: Yzma returns for payback and one Ms. Birdwell hopes to defeat Kronk's camp counseling championship. This all leads up to Kronk confronting his father and his disapproval over his son's direction in life.<br /><br />From Lord of the Rings to Michael Jackson's Thriller, Kronk's New Groove recycles every bit of time that it allows to entertain its viewers. If you loved the original, or are looking forward to the upcoming TV series about Kuzco, I recommend Kronk to his loyal fans.",0,1
8192_4.txt,"It's schmaltzy, but then what else did you expect? The heroine is Cinderella's younger sister complete with wicked mother, sister, and brother-in-law; the hero (if you can call him that) is an ineffectual putz; and the rival love interests are full of melodramatic villainy.<br /><br />The cast, settings, and wardrobe were all very attractive, and I thought the actors did a superb job considering how weak the material was. The movie was prettily filmed and boasted a soundtrack that was carefully crafted to cue the viewer about what emotions he should be experiencing throughout. Megon McDonough sang sweetly and provided the film with some of its best moments.<br /><br />If you love Danielle Steel, you will love this film. If you love archetypal romance, you will love this film. I did not. I was able to sit through it, but it was close.","It's schmaltzy, but then what else did you expect? The heroine is Cinderella's younger sister complete with wicked mother, sister, and brother-in-law; the hero (if you can call him that) is an ineffectual putz; and the rival love interests are full of melodramatic villainy.<br /><br />The cast, settings, and wardrobe were all very attractive, and I thought the actors did a superb job considering how weak the material was. The movie was prettily filmed and boasted a soundtrack that was carefully crafted to cue the viewer about what emotions he should be experiencing throughout. Megon McDonough sang sweetly and provided the film with some of its best moments.<br /><br />If you love Danielle Steel, you will love this film. If you love archetypal romance, you will love this film. I did not. I was able to sit through it, but it was close.",0,1
3486_1.txt,"This film has the language, the style and the attitude down ... plus greats rides from Occy (a world champ) and the great Jerry Lopez. John Philbin as Turtle has the surf pidgin down, and the surfing scenes are still the best ever. A true classic that can be seen many times. Nia Peeples is a babe, and Laird Hamilton shows the early stuff that has made him the world's number one extreme surfer.","This film has the language, the style and the attitude down ... plus greats rides from Occy (a world champ) and the great Jerry Lopez. John Philbin as Turtle has the surf pidgin down, and the surfing scenes are still the best ever. A true classic that can be seen many times. Nia Peeples is a babe, and Laird Hamilton shows the early stuff that has made him the world's number one extreme surfer.",0,1
9071_3.txt,"The cast of ""All That"" returns for good humor in the ""Good Burger"" a place similar to an old fashioned fast food restaurant. The comedy is terrific, the fun is non-stop, and though cliché, is a passer for kid and family comedy.<br /><br />A movie for all ages, this movie is meant to enjoy, laugh, and pretty much a lazy movie for a rainy day, as that's what I'd save this movie for, a rainy day. USA aired it today, and since I know that the cast of ""All That"" is in it, I thought that it might be a bit of a chuckle burner, but in good fun, as Keenan Thompson and Kel Mitchell (probably one of the best young duos of that time) were terrific together, the pieces came together, and everything worked out, and it made it into good family fun together with some lazy day work to get off the bad day.<br /><br />May I take your order?","The cast of ""All That"" returns for good humor in the ""Good Burger"" a place similar to an old fashioned fast food restaurant. The comedy is terrific, the fun is non-stop, and though cliché, is a passer for kid and family comedy.<br /><br />A movie for all ages, this movie is meant to enjoy, laugh, and pretty much a lazy movie for a rainy day, as that's what I'd save this movie for, a rainy day. USA aired it today, and since I know that the cast of ""All That"" is in it, I thought that it might be a bit of a chuckle burner, but in good fun, as Keenan Thompson and Kel Mitchell (probably one of the best young duos of that time) were terrific together, the pieces came together, and everything worked out, and it made it into good family fun together with some lazy day work to get off the bad day.<br /><br />May I take your order?",0,1
453_4.txt,"I a huge fan of when it comes to Doctor Who series and still am, But I was very disappointed when i began to watch this new series.<br /><br />Children under the age of 15, or even better under the age of 10 will probably will enjoy it the best, and possibly new fans who haven't seen any of the original series, But as far as fans of the original series, will find this series missing much of the charm the made the original series so great, It took David Tennant to get me to Appreciate how Much better Christoper Eccellestion was as a Doctor in the 1st season.<br /><br />I would only recommend this series for people who haven't seen much of the original series, people who are under 15, and EXTREMELY DIE HARD who fans, everyone else will just get a laugh and mumble curse words about Russel T. Davies screwed up one of our favorite TV shows.","I a huge fan of when it comes to Doctor Who series and still am, But I was very disappointed when i began to watch this new series.<br /><br />Children under the age of 15, or even better under the age of 10 will probably will enjoy it the best, and possibly new fans who haven't seen any of the original series, But as far as fans of the original series, will find this series missing much of the charm the made the original series so great, It took David Tennant to get me to Appreciate how Much better Christoper Eccellestion was as a Doctor in the 1st season.<br /><br />I would only recommend this series for people who haven't seen much of the original series, people who are under 15, and EXTREMELY DIE HARD who fans, everyone else will just get a laugh and mumble curse words about Russel T. Davies screwed up one of our favorite TV shows.",0,1
4201_1.txt,This is definitely one of the best Kung fu movies in the history of Cinema. The screenplay is really well done (which is not often the case for this type of movies) and you can see that Chuck (in one of his first role)is a great actor. The final fight with the sherif deputy in the bullring is a masterpiece!,This is definitely one of the best Kung fu movies in the history of Cinema. The screenplay is really well done (which is not often the case for this type of movies) and you can see that Chuck (in one of his first role)is a great actor. The final fight with the sherif deputy in the bullring is a masterpiece!,0,1
3794_4.txt,"I went to see this 3 nights ago here in Cork, Ireland. It was the world premiere of it, in the tiny cinema in the Triskel Arts Centre as part of the Cork Film Festival.<br /><br />I found ""Strange Fruit"" to be an excellent movie. It is a bit rough around the edges, but for a low-budget movie that is to be expected! In general the acting (particularly from the main lead Kent Faulcon) is wonderful, the cinematography and direction excellent, and the script hugely entertaining and thought-provoking, with some nice set-ups and witty dialogue.<br /><br />The ending was a bit sudden, with no conclusion given to characters and events once the finale came to its gripping end ... but perhaps that's what the filmmakers were going for? It certainly did make the movie more unsettling. I did like the fact that the main character never came to terms with his mother on screen: it leaves you wondering whether or not he ever will, as in real-life sometimes these things are never settled. This was a good choice, to leave it unresolved rather than sentimentally wrapping it up!<br /><br />Taut and suspenseful throughout, ""Strange Fruit"" is a hugely ambitious debut and I have high hopes for what the writer/director Kyle Schickner will unleash next. He - and his colleagues - are a talent worth watching.<br /><br />I hope ""Strange Fruit"" gets a wider release soon, as more people deserve to see this movie, an above-average thriller with some original and insightful twists on homophobia and racism in America's Deep South.<br /><br />Highly Recommended: 7/10","I went to see this 3 nights ago here in Cork, Ireland. It was the world premiere of it, in the tiny cinema in the Triskel Arts Centre as part of the Cork Film Festival.<br /><br />I found ""Strange Fruit"" to be an excellent movie. It is a bit rough around the edges, but for a low-budget movie that is to be expected! In general the acting (particularly from the main lead Kent Faulcon) is wonderful, the cinematography and direction excellent, and the script hugely entertaining and thought-provoking, with some nice set-ups and witty dialogue.<br /><br />The ending was a bit sudden, with no conclusion given to characters and events once the finale came to its gripping end ... but perhaps that's what the filmmakers were going for? It certainly did make the movie more unsettling. I did like the fact that the main character never came to terms with his mother on screen: it leaves you wondering whether or not he ever will, as in real-life sometimes these things are never settled. This was a good choice, to leave it unresolved rather than sentimentally wrapping it up!<br /><br />Taut and suspenseful throughout, ""Strange Fruit"" is a hugely ambitious debut and I have high hopes for what the writer/director Kyle Schickner will unleash next. He - and his colleagues - are a talent worth watching.<br /><br />I hope ""Strange Fruit"" gets a wider release soon, as more people deserve to see this movie, an above-average thriller with some original and insightful twists on homophobia and racism in America's Deep South.<br /><br />Highly Recommended: 7/10",0,1
5529_4.txt,"Victor Jory never became a major star. He is better known for later character roles than for his early leads. But he was very handsome and an excellent actor.<br /><br />His love scenes with Loretta Young in this romantic adventure thriller are passionate. Their kisses look very real. And very modern.<br /><br />Vivienne Osborne is a standout here also. She plays a woman with a reputation. But the character has a good heart.<br /><br />The print I saw was not clear. But what a joy that rare movies like this are turning up! And they are, in some sort of watchable condition, still intact. This is nothing truly special. But if one is willing to sift through movies of its era with similarly intriguing titles, one is likely to find some suprtb movies.","Victor Jory never became a major star. He is better known for later character roles than for his early leads. But he was very handsome and an excellent actor.<br /><br />His love scenes with Loretta Young in this romantic adventure thriller are passionate. Their kisses look very real. And very modern.<br /><br />Vivienne Osborne is a standout here also. She plays a woman with a reputation. But the character has a good heart.<br /><br />The print I saw was not clear. But what a joy that rare movies like this are turning up! And they are, in some sort of watchable condition, still intact. This is nothing truly special. But if one is willing to sift through movies of its era with similarly intriguing titles, one is likely to find some suprtb movies.",0,1
